Country Code,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
JPN,NE.TRD.GNFS.ZS,,,,,,,,,,,19.56614482559469,19.918116938965,18.145164236518198,19.2981314826895,26.9043547825847,24.59797160970789,25.326262228969497,23.6290866918804,19.7273072768368,23.144075477623506,27.2277616831733,27.6288385217909,27.2932104663425,25.060116036395,26.340583748183303,24.595997434714107,18.15109001189689,17.106364021749197,17.185387512593902,18.8722123124478,19.662748824151198,18.073942508306,17.3298040342119,16.013878709687802,16.104472305870498,16.6794818841082,18.5245001539539,20.040738192523502,19.2320217080914,18.348959822712104,19.8196527094812,19.798128124970106,20.6856113593736,21.583129398155602,23.922356455918198,26.5154937832549,30.33178161921969,33.0938884857704,34.399020425157104,24.4908999164455,28.6130077131406,30.393002970034104,30.6361236890786,34.1475222566436,37.5457697966046,35.6410207185955,31.5153705392525,34.613560746688,36.6411615790384,
JPN,NE.IMP.GNFS.ZS,,,,,,,,,,,9.20592189438483,8.68908892844508,7.99805850021968,9.675832990243661,13.865798165796402,12.329324892632599,12.329435161781301,11.0747877547151,9.0672082701821,12.0544257312681,14.100682224148901,13.5077950546571,13.372507803044801,11.7627975790364,11.9473611770638,10.7028463885209,7.2387545069885375,7.168959032765,7.61088645655665,8.76042246483375,9.44298883288122,8.28787019613317,7.637724878690442,6.93602346903134,7.100822131616432,7.707685052747903,9.0454309367184,9.49188652840768,8.70754147415809,8.39719981726225,9.195167702665241,9.56902897677842,9.667390329431287,9.943835931926358,10.9503241482064,12.5030526614629,14.458879322927,15.6005719141407,16.974982701693097,11.969985761009701,13.5762507297335,15.4680067601598,16.0913711326959,18.2321241332052,20.00546824525761,18.0300451818283,15.2626074094417,16.8393344681254,18.1928640768829,
JPN,NE.EXP.GNFS.ZS,,,,,,,,,,,10.3602229312099,11.229028010519901,10.147105736298501,9.62229849244582,13.038556616788304,12.2686467170753,12.996827067188196,12.554298937165301,10.660099006654699,11.0896497463554,13.1270794590245,14.1210434671338,13.920702663297696,13.297318457358699,14.3932225711195,13.893151046193099,10.912335504908302,9.93740498898425,9.5745010560373,10.1117898476141,10.21975999127,9.7860723121728,9.69207915552146,9.0778552406565,9.0036501742541,8.97179683136026,9.47906921723545,10.548851664115801,10.524480233933302,9.9517600054498,10.6244850068159,10.229099148191699,11.0182210299423,11.6392934662293,12.972032307711801,14.012441121792,15.872902296292699,17.4933165716298,17.4240377234641,12.5209141554358,15.036756983407097,14.924996209874301,14.544752556382699,15.9153981234384,17.540301551347,17.6109755367671,16.252763129810802,17.774226278562697,18.448297502155498,
JPN,SP.DYN.LE00.IN,67.6660975609756,68.31,68.5948780487805,69.65804878048779,70.1324390243903,70.20195121951221,70.9865853658537,71.2765853658537,71.61121951219509,71.83878048780491,71.950243902439,72.8829268292683,73.5065853658537,73.7575609756097,74.39390243902442,75.0573170731707,75.45682926829271,75.8982926829268,76.0382926829268,76.3375609756098,76.0917073170732,76.4143902439025,76.92292682926829,76.9614634146342,77.3653658536585,77.650487804878,78.06463414634149,78.48365853658541,78.3992682926829,78.8180487804878,78.8368292682927,79.1007317073171,79.1539024390244,79.29365853658541,79.68707317073171,79.5363414634147,80.200243902439,80.4241463414634,80.5014634146342,80.5707317073171,81.07609756097558,81.41707317073171,81.5634146341463,81.76,82.030243902439,81.9251219512195,82.3219512195122,82.5070731707317,82.5875609756098,82.9314634146342,82.8426829268293,82.5912195121951,83.0960975609756,83.3319512195122,83.5878048780488,83.79390243902441,83.9848780487805,84.099756097561,,
JPN,SP.DYN.TFRT.IN,2.001,2.05,2.01,2.02,2.05,2.1390000000000002,1.58,2.02,2.13,2.13,2.135,2.16,2.14,2.14,2.05,1.909,1.85,1.8,1.79,1.77,1.75,1.74,1.77,1.8,1.81,1.76,1.72,1.69,1.66,1.57,1.54,1.53,1.5019999999999998,1.4580000000000002,1.5,1.422,1.425,1.3880000000000001,1.3840000000000001,1.3419999999999999,1.359,1.33,1.32,1.29,1.29,1.26,1.32,1.34,1.37,1.37,1.39,1.39,1.41,1.43,1.42,1.45,1.44,1.43,,
JPN,NY.GDY.TOTL.KN,,,,,,,,,,,181534830982090.0,192136114400938.0,208700744311123.0,223446940464251.0,218255694035020.0,223804904629250.0,232959572369247.0,243834939883437.0,258947371580928.0,268612253015999.0,271568926502401.0,283704710980490.0,292370730423042.0,302759155120012.0,317532267924515.0,334053041787150.0,353461496530367.0,369716601638390.0,395293745678804.0,414585822147157.0,432421097164522.0,448684283544264.0,454246468082106.0,452751243960883.0,458186119920049.0,470725126960948.0,482682469150248.0,486955854262246.0,483785612682491.0,482786355742116.0,494090114798072.0,494836365755114.0,496543690167860.0,503275736830940.0,512922522156103.0,516712798110079.0,518693166421142.0,524127411288921.0,510042189457124.0,490811678623275.0,507349853235275.0,500360548346626.0,507008673678477.0,516433282366434.0,517369912099350.0,531319800000000.0,539742188700574.0,546108920977416.0,546235696344109.0,
JPN,NY.GDP.PCAP.KD.ZG,,9.16119362821799,7.898662483506699,7.37559493480052,10.5191408614239,4.68855862365018,9.6329580384277,10.051000075265401,12.5071650115536,10.17648681357,-0.729590750595861,3.3597578421986602,6.90549972233508,7.141982495044299,-3.09292401482098,1.45411993998938,3.2088011913390297,3.3891852576066603,4.32365293869294,4.5991666390359285,2.01464517838741,3.44225767620033,2.61381615901462,2.8199226510841604,3.84111883034097,4.59197968164831,2.69887131885376,4.21683872445927,6.33040452634501,4.42963201233843,4.53525066825296,3.0970319595364497,0.598037741456196,-0.7631581607068509,0.6495827707847471,2.3506293639822204,2.8392917375198703,0.835496803164375,-1.3967085268705002,-0.43391444426642106,2.60785131459751,0.164695475134934,-0.11453832184327001,1.3112013716321398,2.17028926631583,1.6531225973931205,1.35575341941174,1.53744131641996,-1.14142484865074,-5.40459418798163,4.17302753841349,0.0697628079004318,1.65731759271522,2.14753175324213,0.507999337353809,1.33040088110521,0.7251464290181809,2.09655174515385,0.9929313224878628,
JPN,NY.GDP.MKTP.KN,70640708897217.6,79148348392131.5,86199653376834.6,93503903739195.5,104422081731062.0,110499141842697.0,122254661069979.0,135803096608325.0,153297887259749.0,172426235924974.0,173114303931300.0,181248931297000.0,196498395781300.0,212282325871000.0,209681358267600.0,216163816640600.0,224756293962600.0,234623854832000.0,246993087210700.0,260538291436600.0,267879195428500.0,279155132084600.0,288402025064600.0,298562558145700.0,312003829036400.0,328332177978600.0,339254231985600.0,355303216118000.0,379410610781300.0,397842521238900.0,417307814256700.0,431569295295500.0,435229303211100.0,432975164268800.0,437274894986600.0,449265586200400.0,463192816186300.0,468176980410000.0,462894025346600.0,461727744074500.0,474562080012200.0,476490396126200.0,477052620375600.0,484343034637500.0,495021286831000.0,503251859266500.0,510398068661500.0,518840991243100.0,513167254352300.0,485371997518900.0,505717526089100.0,505133820145300.0,512686023285400.0,522941116935000.0,524900679149900.0,531319800000000.0,534556032672400.0,544866320914600.0,549162351436400.0,
JPN,NY.GDP.MKTP.KD.ZG,,12.0435364080116,8.908972995580669,8.47364238279391,11.6767081963977,5.81970787298265,10.6385615591629,11.0821423246929,12.8824681383234,12.4778945144976,0.399050644836535,4.6989920422336695,8.413547255245192,8.03259997464167,-1.2252398275401202,3.0915759162180496,3.9749840910174603,4.39033795024311,5.271941502946009,5.48404183245223,2.8175912075812297,4.209336465291,3.3124567372086298,3.52304498514673,4.5019948161552685,5.23338094683929,3.32652561629578,4.73066586036906,6.78502010949815,4.8580376863061785,4.89271306575883,3.4174967617614,0.848069581292606,-0.517919847232037,0.993066363300827,2.7421403220890097,3.0999992907731,1.07604523419364,-1.12840982885864,-0.251954272087815,2.7796328252757503,0.406335903186886,0.11799277676334402,1.5282201481589195,2.20468788231713,1.6626704051840002,1.42000655604446,1.6541838811696898,-1.09354060040749,-5.41641279673664,4.19173925858955,-0.11542133971784099,1.49508958594926,2.0002678411015,0.374719476331322,1.22292104108077,0.609093181244134,1.92875725125687,0.788455875670337,
JPN,EN.ATM.CO2E.PC,2.5165375193571804,2.9819793876325797,3.05973635111445,3.3593207763500397,3.6730350724756198,3.9129055348239796,4.20626470588235,4.863557845619259,5.5665931566083895,6.33852316519986,7.368088744070151,7.5455610282221794,7.961462467813559,8.47295875239408,8.31387944118662,7.77267068965517,8.0597194314141,8.21349643870265,7.8668572472976,8.24734788987659,8.11401701460842,7.9015920542635705,7.599902312387612,7.41108574614914,7.833248279424749,7.580675397916419,7.5341136700358895,7.4185184165909,8.06669419229609,8.32994809772897,8.87329283534488,8.87163005463158,9.04657923673216,8.91217979540053,9.38945208505054,9.434444176053699,9.579507892204813,9.52575807769501,9.16004415348101,9.44884294525037,9.62235162366075,9.464308708680367,9.57313013456785,9.725282058911038,9.90920349715484,9.698882518215902,9.632048617954851,9.78296389871954,9.44953397156087,8.62081638773263,9.14831603810416,9.31742666604085,9.638628289808741,9.780815065322301,9.53870610327163,,,,,
JPN,SP.POP.TOTL,92500572.0,94943000.0,95832000.0,96812000.0,97826000.0,98883000.0,99790000.0,100725000.0,101061000.0,103172000.0,104345000.0,105697000.0,107188000.0,108079000.0,110162000.0,111940000.0,112771000.0,113863000.0,114898000.0,115870000.0,116782000.0,117648000.0,118449000.0,119259000.0,120018000.0,120754000.0,121492000.0,122091000.0,122613000.0,123116000.0,123537000.0,123921000.0,124229000.0,124536000.0,124961000.0,125439000.0,125757000.0,126057000.0,126400000.0,126631000.0,126843000.0,127149000.0,127445000.0,127718000.0,127761000.0,127773000.0,127854000.0,128001000.0,128063000.0,128047000.0,128070000.0,127833000.0,127629000.0,127445000.0,127276000.0,127141000.0,126994511.0,126785797.0,126529100.0,
